timestamp,start_time,departure_runways,arrival_runways
2020-12-28 14:53:01,2020-12-28 14:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-28 15:55:41,2020-12-28 15:55:00,"18C, 18L","18C, 18L, 18R"
2020-12-28 16:58:42,2020-12-28 16:58:00,"18C, 18L","18C, 18L, 18R"
2020-12-28 17:57:20,2020-12-28 17:57:00,"18C, 18L","18C, 18L, 18R"
2020-12-28 18:53:33,2020-12-28 18:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-28 20:35:10,2020-12-28 20:35:00,"18C, 18L","18C, 18L, 18R"
2020-12-28 20:53:02,2020-12-28 20:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-28 21:54:36,2020-12-28 21:54:00,"18C, 18L","18C, 18L, 18R"
2020-12-28 22:57:44,2020-12-28 22:57:00,"18C, 18L","18C, 18L, 18R"
2020-12-28 23:53:06,2020-12-28 23:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-29 00:52:46,2020-12-29 00:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-29 01:52:52,2020-12-29 01:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-29 02:53:34,2020-12-29 02:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-29 03:52:57,2020-12-29 03:52:00,"18C, 18L","18C, 18L"
2020-12-29 04:52:45,2020-12-29 04:52:00,"18C, 18L","18C, 18L"
2020-12-29 05:55:37,2020-12-29 05:55:00,"18C, 18L","18C, 18L"
2020-12-29 06:52:53,2020-12-29 06:52:00,"18C, 18L","18C, 18L"
2020-12-29 07:54:56,2020-12-29 07:54:00,"18C, 18L","18C, 18L"
2020-12-29 08:52:59,2020-12-29 08:52:00,"18C, 18L","18C, 18L"
2020-12-29 09:52:43,2020-12-29 09:52:00,"18C, 18L","18C, 18L"
2020-12-29 10:23:52,2020-12-29 10:23:00,"18C, 18L","18C, 18L"
2020-12-29 10:52:53,2020-12-29 10:52:00,"18C, 18L","18C, 18L"
2020-12-29 11:09:25,2020-12-29 11:09:00,"36C, 36R","36C, 36L, 36R"
2020-12-29 11:52:47,2020-12-29 11:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-29 12:57:46,2020-12-29 12:57:00,"36C, 36R","36C, 36L, 36R"
2020-12-29 13:53:47,2020-12-29 13:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-29 14:53:07,2020-12-29 14:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-29 15:53:00,2020-12-29 15:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-29 16:54:02,2020-12-29 16:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-29 17:52:47,2020-12-29 17:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-29 18:52:49,2020-12-29 18:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-29 20:02:40,2020-12-29 20:02:00,"36C, 36R","36C, 36L, 36R"
2020-12-29 21:02:18,2020-12-29 21:02:00,"36C, 36R","36C, 36L, 36R"
2020-12-29 21:53:08,2020-12-29 21:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-29 22:57:49,2020-12-29 22:57:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 00:00:55,2020-12-29 23:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 00:54:40,2020-12-30 00:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 01:52:54,2020-12-30 01:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 02:53:08,2020-12-30 02:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 03:52:54,2020-12-30 03:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 04:53:44,2020-12-30 04:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 05:52:47,2020-12-30 05:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 06:53:26,2020-12-30 06:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 07:53:43,2020-12-30 07:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 07:57:55,2020-12-30 07:57:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 08:52:50,2020-12-30 08:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 09:53:06,2020-12-30 09:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 10:53:01,2020-12-30 10:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 12:07:20,2020-12-30 12:07:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 12:58:29,2020-12-30 12:58:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 13:57:51,2020-12-30 13:57:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 14:52:45,2020-12-30 14:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 15:52:51,2020-12-30 15:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 16:31:10,2020-12-30 16:31:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 16:54:04,2020-12-30 16:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 17:53:38,2020-12-30 17:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 18:53:31,2020-12-30 18:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 19:54:04,2020-12-30 19:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 20:52:48,2020-12-30 20:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 21:40:55,2020-12-30 21:40:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 21:52:46,2020-12-30 21:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 22:53:53,2020-12-30 22:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-30 23:53:02,2020-12-30 23:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-31 00:52:54,2020-12-31 00:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-31 01:53:21,2020-12-31 01:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-31 02:53:28,2020-12-31 02:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-31 03:52:57,2020-12-31 03:52:00,"36C, 36R","36C, 36R"
2020-12-31 04:52:45,2020-12-31 04:52:00,"36C, 36R","36C, 36R"
2020-12-31 05:52:42,2020-12-31 05:52:00,"36C, 36R","36C, 36R"
2020-12-31 06:58:13,2020-12-31 06:58:00,"36C, 36R","36C, 36R"
2020-12-31 07:52:51,2020-12-31 07:52:00,"36C, 36R","36C, 36R"
2020-12-31 08:53:45,2020-12-31 08:53:00,"36C, 36R","36C, 36R"
2020-12-31 09:52:54,2020-12-31 09:52:00,"36C, 36R","36C, 36R"
2020-12-31 10:06:09,2020-12-31 10:06:00,"36C, 36R","36C, 36R"
2020-12-31 10:53:15,2020-12-31 10:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-31 11:54:20,2020-12-31 11:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-31 12:53:59,2020-12-31 12:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-31 13:41:01,2020-12-31 13:41:00,"36C, 36R","36C, 36L, 36R"
2020-12-31 13:53:18,2020-12-31 13:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-31 14:14:44,2020-12-31 14:14:00,"36C, 36R","36C, 36L, 36R"
2020-12-31 14:32:31,2020-12-31 14:32:00,"36C, 36R","36C, 36L, 36R"
2020-12-31 14:54:20,2020-12-31 14:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-31 15:12:42,2020-12-31 15:12:00,"36C, 36R","36C, 36L, 36R"
2020-12-31 15:31:39,2020-12-31 15:31:00,"18C, 18L","18C, 18L, 18R"
2020-12-31 15:53:49,2020-12-31 15:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-31 16:52:57,2020-12-31 16:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-31 17:52:44,2020-12-31 17:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-31 18:52:52,2020-12-31 18:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-31 19:57:56,2020-12-31 19:57:00,"18C, 18L","18C, 18L, 18R"
2020-12-31 20:53:40,2020-12-31 20:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-31 21:52:53,2020-12-31 21:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-31 22:53:14,2020-12-31 22:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-31 23:53:54,2020-12-31 23:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-01 00:02:54,2021-01-31 23:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-01 00:33:37,2021-01-01 00:03:00,"18C, 18L","18C, 18L, 18R"
2021-01-01 00:38:24,2021-01-01 00:34:00,"18C, 18L","18C, 18L, 18R"
2021-01-01 00:44:11,2021-01-01 00:39:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 01:28:17,2021-01-01 00:44:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 01:52:30,2021-01-01 01:28:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 02:30:59,2021-01-01 01:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 02:44:18,2021-01-01 02:31:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 02:54:49,2021-01-01 02:44:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 03:32:56,2021-01-01 02:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 03:40:39,2021-01-01 03:33:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 03:52:00,2021-01-01 03:40:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 04:36:51,2021-01-01 03:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 04:51:50,2021-01-01 04:37:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 05:52:44,2021-01-01 04:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 06:52:26,2021-01-01 05:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 08:02:22,2021-01-01 06:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 08:52:02,2021-01-01 08:03:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 09:52:51,2021-01-01 08:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 10:52:13,2021-01-01 09:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 11:52:43,2021-01-01 10:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 12:54:31,2021-01-01 11:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 13:23:34,2021-01-01 12:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 13:53:53,2021-01-01 13:23:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 14:52:33,2021-01-01 13:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 15:26:44,2021-01-01 14:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 15:44:58,2021-01-01 15:26:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 15:52:10,2021-01-01 15:45:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 17:01:49,2021-01-01 15:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 17:46:53,2021-01-01 17:01:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 17:52:05,2021-01-01 17:47:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 18:57:52,2021-01-01 17:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 19:26:31,2021-01-01 18:58:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 19:53:03,2021-01-01 19:26:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 20:11:02,2021-01-01 19:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 20:52:58,2021-01-01 20:11:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 21:31:59,2021-01-01 20:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 21:44:08,2021-01-01 21:32:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 21:52:13,2021-01-01 21:44:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 22:18:55,2021-01-01 21:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 22:31:53,2021-01-01 22:19:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 22:58:13,2021-01-01 22:32:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 23:14:48,2021-01-01 22:58:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 23:29:57,2021-01-01 23:14:00,"36C, 36R","36C, 36L, 36R"
2021-01-01 23:53:03,2021-01-01 23:30:00,"36C, 36R","36C, 36L, 36R"
2021-01-02 00:53:12,2021-01-01 23:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-02 01:52:33,2021-01-02 00:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-02 02:52:17,2021-01-02 01:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-02 03:52:15,2021-01-02 02:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-02 04:52:50,2021-01-02 03:52:00,"36C, 36R","36C, 36R"
2021-01-02 05:10:58,2021-01-02 04:52:00,"36C, 36R","36C, 36R"
2021-01-02 05:52:04,2021-01-02 05:11:00,"36C, 36R","36C, 36R"
2021-01-02 06:52:43,2021-01-02 05:52:00,"36C, 36R","36C, 36R"
2021-01-02 07:58:58,2021-01-02 06:52:00,"36C, 36R","36C, 36R"
2021-01-02 09:14:44,2021-01-02 07:59:00,"36C, 36R","36C, 36R"
2021-01-02 09:52:44,2021-01-02 09:14:00,"36C, 36R","36C, 36R"
2021-01-02 10:33:48,2021-01-02 09:52:00,"36C, 36R","36C, 36R"
2021-01-02 10:52:23,2021-01-02 10:34:00,"36C, 36R","36C, 36R"
2021-01-02 11:52:52,2021-01-02 10:52:00,"36C, 36R","36C, 36R"
2021-01-02 11:54:53,2021-01-02 11:52:00,"36C, 36R","36C, 36R"
2021-01-02 12:23:15,2021-01-02 11:55:00,"36C, 36R","36C, 36L, 36R"
2021-01-02 12:52:46,2021-01-02 12:23:00,"36C, 36R","36C, 36L, 36R"
2021-01-02 13:58:03,2021-01-02 12:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-02 14:28:43,2021-01-02 13:58:00,"36C, 36R","36C, 36L, 36R"
2021-01-02 14:57:44,2021-01-02 14:28:00,"36C, 36R","36C, 36L, 36R"
2021-01-02 15:30:57,2021-01-02 14:57:00,"36C, 36R","36C, 36L, 36R"
2021-01-02 15:47:58,2021-01-02 15:30:00,"36C, 36R","36C, 36L, 36R"
2021-01-02 15:52:49,2021-01-02 15:48:00,"18C, 18L","18C, 18L, 18R"
2021-01-02 16:09:56,2021-01-02 15:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-02 16:39:52,2021-01-02 16:10:00,"18C, 18L","18C, 18L, 18R"
2021-01-02 16:52:53,2021-01-02 16:40:00,"18C, 18L","18C, 18L, 18R"
2021-01-02 17:09:54,2021-01-02 16:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-02 17:54:49,2021-01-02 17:10:00,"18C, 18L","18C, 18L, 18R"
2021-01-02 17:57:27,2021-01-02 17:55:00,"18C, 18L","18C, 18L, 18R"
2021-01-02 18:52:16,2021-01-02 17:58:00,"18C, 18L","18C, 18L, 18R"
2021-01-02 19:52:05,2021-01-02 18:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-02 20:54:47,2021-01-02 19:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-02 21:52:09,2021-01-02 20:55:00,"18C, 18L","18C, 18L, 18R"
2021-01-02 22:53:54,2021-01-02 21:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-02 23:52:07,2021-01-02 22:54:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 00:54:52,2021-01-02 23:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 01:55:05,2021-01-03 00:55:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 02:56:41,2021-01-03 01:55:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 03:05:19,2021-01-03 02:57:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 04:00:28,2021-01-03 03:05:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 04:03:21,2021-01-03 04:01:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 04:33:46,2021-01-03 04:03:00,"18C, 18L","18C, 18L"
2021-01-03 04:55:17,2021-01-03 04:31:00,"36C, 36R","36C, 36R"
2021-01-03 05:57:14,2021-01-03 04:56:00,"36C, 36R","36C, 36R"
2021-01-03 06:56:19,2021-01-03 05:57:00,"36C, 36R","36C, 36R"
2021-01-03 07:31:58,2021-01-03 06:56:00,"36C, 36R","36C, 36R"
2021-01-03 07:51:29,2021-01-03 07:32:00,"36C, 36R","36C, 36R"
2021-01-03 09:19:53,2021-01-03 07:52:00,"36C, 36R","36C, 36R"
2021-01-03 10:10:02,2021-01-03 09:20:00,"36C, 36R","36C, 36R"
2021-01-03 10:52:25,2021-01-03 10:10:00,"36C, 36R","36C, 36R"
2021-01-03 11:02:45,2021-01-03 10:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-03 11:54:00,2021-01-03 11:02:00,"36C, 36R","36C, 36L, 36R"
2021-01-03 12:06:57,2021-01-03 11:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-03 12:39:03,2021-01-03 12:07:00,"36C, 36R","36C, 36L, 36R"
2021-01-03 12:53:20,2021-01-03 12:39:00,"36C, 36R","36C, 36L, 36R"
2021-01-03 13:25:43,2021-01-03 12:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-03 13:53:48,2021-01-03 13:25:00,36C,"36C, 36L"
2021-01-03 13:57:49,2021-01-03 13:53:00,36C,"36C, 36L"
2021-01-03 14:09:35,2021-01-03 13:58:00,"36C, 36R","36C, 36L, 36R"
2021-01-03 14:17:05,2021-01-03 14:10:00,"36C, 36R","36C, 36L, 36R"
2021-01-03 14:53:05,2021-01-03 14:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-03 15:04:54,2021-01-03 15:04:00,"36C, 36R","36C, 36L, 36R"
2021-01-03 15:24:02,2021-01-03 15:24:00,"36C, 36R","36C, 36L, 36R"
2021-01-03 15:33:45,2021-01-03 15:33:00,"36C, 36R","36C, 36L, 36R"
2021-01-03 15:53:24,2021-01-03 15:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-03 16:32:10,2021-01-03 16:32:00,"36C, 36R","36C, 36L, 36R"
2021-01-03 16:53:06,2021-01-03 16:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-03 17:51:26,2021-01-03 17:51:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 17:53:09,2021-01-03 17:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 18:06:55,2021-01-03 18:06:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 18:38:59,2021-01-03 18:38:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 18:52:54,2021-01-03 18:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 19:24:16,2021-01-03 19:24:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 19:53:26,2021-01-03 19:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 20:20:00,2021-01-03 20:20:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 20:53:52,2021-01-03 20:53:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 21:17:32,2021-01-03 21:17:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 21:55:51,2021-01-03 21:55:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 22:35:45,2021-01-03 22:35:00,"18C, 18L","18C, 18L, 18R"
2021-01-03 22:47:36,2021-01-03 22:47:00,"36C, 36R","36C, 36L, 36R"
2021-01-03 22:52:55,2021-01-03 22:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-03 23:58:32,2021-01-03 23:58:00,"36C, 36R","36C, 36L, 36R"
2021-01-04 00:52:47,2021-01-04 00:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-04 01:54:13,2021-01-04 01:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-04 02:57:30,2021-01-04 02:57:00,"36C, 36R","36C, 36L, 36R"
2021-01-04 03:56:24,2021-01-04 03:56:00,"36C, 36R","36C, 36R"
2021-01-04 04:57:49,2021-01-04 04:57:00,"36C, 36R","36C, 36R"
2021-01-04 05:52:56,2021-01-04 05:52:00,"36C, 36R","36C, 36R"
2021-01-04 06:52:46,2021-01-04 06:52:00,"36C, 36R","36C, 36R"
2021-01-04 07:52:45,2021-01-04 07:52:00,"36C, 36R","36C, 36R"
2021-01-04 09:34:27,2021-01-04 09:34:00,"36C, 36R","36C, 36R"
2021-01-04 10:24:09,2021-01-04 10:24:00,"36C, 36R","36C, 36R"
2021-01-04 10:53:07,2021-01-04 10:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-04 11:53:25,2021-01-04 11:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-04 12:56:53,2021-01-04 12:56:00,"36C, 36R","36C, 36L, 36R"
2021-01-04 13:45:21,2021-01-04 13:45:00,"36C, 36R","36L, 36R"
2021-01-04 13:53:16,2021-01-04 13:53:00,"36C, 36R","36C, 36R"
2021-01-04 14:00:58,2021-01-04 14:00:00,"36C, 36R","36C, 36L, 36R"
2021-01-04 14:52:57,2021-01-04 14:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-04 15:55:00,2021-01-04 15:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-04 16:53:01,2021-01-04 16:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-04 17:53:47,2021-01-04 17:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-04 18:56:01,2021-01-04 18:56:00,"36C, 36R","36C, 36L, 36R"
2021-01-04 19:10:38,2021-01-04 19:10:00,"18C, 18L","18C, 18L, 18R"
2021-01-04 19:52:56,2021-01-04 19:52:00,"18C, 18L","18C, 18L, 18R"
2021-01-04 20:41:17,2021-01-04 20:41:00,"36C, 36R","36C, 36L, 36R"
2021-01-04 20:53:54,2021-01-04 20:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-04 21:55:34,2021-01-04 21:55:00,"36C, 36R","36C, 36L, 36R"
2021-01-04 22:52:55,2021-01-04 22:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-04 23:53:02,2021-01-04 23:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-05 00:52:45,2021-01-05 00:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-05 01:10:11,2021-01-05 01:10:00,"36C, 36R","36C, 36L, 36R"
2021-01-05 01:55:42,2021-01-05 01:55:00,"36C, 36R","36C, 36L, 36R"
2021-01-05 01:58:22,2021-01-05 01:58:00,"36C, 36R","36C, 36L, 36R"
2021-01-05 02:52:46,2021-01-05 02:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-05 03:58:30,2021-01-05 03:58:00,"36C, 36R","36C, 36R"
2021-01-05 04:56:48,2021-01-05 04:56:00,"36C, 36R","36C, 36R"
2021-01-05 06:03:32,2021-01-05 06:03:00,"36C, 36R","36C, 36R"
2021-01-05 06:56:03,2021-01-05 06:56:00,"36C, 36R","36C, 36R"
2021-01-05 07:52:52,2021-01-05 07:52:00,"36C, 36R","36C, 36R"
2021-01-05 09:13:13,2021-01-05 09:13:00,"36C, 36R","36C, 36R"
2021-01-05 10:00:26,2021-01-05 10:00:00,"36C, 36R","36C, 36R"
2021-01-05 10:54:41,2021-01-05 10:54:00,"36C, 36R","36C, 36R"
2021-01-05 11:54:18,2021-01-05 11:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-05 12:53:00,2021-01-05 12:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-05 13:17:44,2021-01-05 13:17:00,"36C, 36R","36C, 36R"
2021-01-05 13:54:14,2021-01-05 13:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-05 14:52:56,2021-01-05 14:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-05 16:05:22,2021-01-05 16:05:00,"36C, 36R","36C, 36L, 36R"
2021-01-05 16:52:55,2021-01-05 16:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-05 18:09:46,2021-01-05 18:09:00,"36C, 36R","36C, 36L, 36R"
2021-01-05 18:53:14,2021-01-05 18:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-05 19:59:42,2021-01-05 19:59:00,"36C, 36R","36C, 36L, 36R"
2021-01-05 21:03:52,2021-01-05 21:03:00,"36C, 36R","36C, 36L, 36R"
2021-01-05 21:54:47,2021-01-05 21:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-05 22:52:49,2021-01-05 22:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-05 23:52:45,2021-01-05 23:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-06 00:53:11,2021-01-06 00:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-06 01:55:59,2021-01-06 01:55:00,"36C, 36R","36C, 36L, 36R"
2021-01-06 03:34:29,2021-01-06 03:34:00,"36C, 36R","36C, 36L, 36R"
2021-01-06 03:55:47,2021-01-06 03:55:00,36C,36C
2021-01-06 04:55:45,2021-01-06 04:55:00,36C,36C
2021-01-06 05:55:30,2021-01-06 05:55:00,36C,36C
2021-01-06 06:57:23,2021-01-06 06:57:00,36C,36C
2021-01-06 07:52:47,2021-01-06 07:52:00,36C,36C
2021-01-06 08:15:11,2021-01-06 08:15:00,"36C, 36R","36C, 36R"
2021-01-06 09:22:44,2021-01-06 09:22:00,"36C, 36R","36C, 36R"
2021-01-06 10:34:58,2021-01-06 10:34:00,"36C, 36R","36C, 36R"
2021-01-06 11:22:42,2021-01-06 11:22:00,"36C, 36R","36C, 36R"
2021-01-06 11:54:49,2021-01-06 11:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-06 12:53:18,2021-01-06 12:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-06 13:53:03,2021-01-06 13:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-06 14:52:58,2021-01-06 14:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-06 15:53:10,2021-01-06 15:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-06 16:54:26,2021-01-06 16:54:00,"36C, 36R","36C, 36R"
2021-01-06 17:57:53,2021-01-06 17:57:00,"36C, 36R","36C, 36R"
2021-01-06 18:57:30,2021-01-06 18:57:00,"36C, 36R","36C, 36R"
2021-01-06 19:25:47,2021-01-06 19:25:00,"36C, 36R","36C, 36L, 36R"
2021-01-06 19:55:46,2021-01-06 19:55:00,"36C, 36R","36C, 36L, 36R"
2021-01-06 20:53:21,2021-01-06 20:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-06 21:54:08,2021-01-06 21:54:00,"36C, 36R","36C, 36L, 36R"
2021-01-06 22:53:03,2021-01-06 22:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-07 00:00:53,2021-01-06 23:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-07 00:53:54,2021-01-07 00:53:00,"36C, 36R","36C, 36L, 36R"
2021-01-07 01:52:52,2021-01-07 01:52:00,"36C, 36R","36C, 36L, 36R"
2021-01-07 03:13:21,2021-01-07 03:13:00,"36C, 36R","36C, 36L, 36R"
2021-01-07 03:55:00,2021-01-07 03:54:00,36C,36C
2021-01-07 04:53:05,2021-01-07 04:53:00,36C,36C
2021-01-07 05:52:46,2021-01-07 05:52:00,36C,36C
2021-01-07 06:54:16,2021-01-07 06:54:00,36C,36C
2021-01-07 07:52:44,2021-01-07 07:52:00,36C,36C
2021-01-07 09:04:13,2021-01-07 09:04:00,36C,36C
2021-01-07 09:30:27,2021-01-07 09:30:00,"36C, 36R","36C, 36R"
2021-01-07 10:03:11,2021-01-07 10:03:00,"36C, 36R","36C, 36R"
2021-01-07 10:53:00,2021-01-07 10:52:00,"36C, 36R","36C, 36R"
